pace,shooting,passing,dribbling,defending,physic,overall
51.0,31.0,42.0,50.0,64.0,71.0,64
63.0,44.0,42.0,46.0,52.0,65.0,54
50.0,25.0,47.0,55.0,64.0,73.0,64
58.0,70.0,75.0,77.0,49.0,48.0,74
62.0,63.0,70.0,75.0,72.0,81.0,73
61.0,38.0,45.0,38.0,63.0,71.0,61
75.0,30.0,46.0,55.0,51.0,62.0,59
72.0,56.0,62.0,66.0,62.0,76.0,67
70.0,66.0,48.0,63.0,24.0,68.0,63
66.0,53.0,65.0,67.0,61.0,76.0,67
44.0,28.0,47.0,35.0,66.0,75.0,66
70.0,55.0,61.0,64.0,67.0,62.0,65
63.0,64.0,70.0,70.0,38.0,56.0,67
87.0,63.0,58.0,67.0,58.0,73.0,63
79.0,49.0,56.0,73.0,22.0,35.0,64
83.0,64.0,69.0,73.0,68.0,70.0,74
63.0,28.0,42.0,44.0,61.0,72.0,62
63.0,52.0,60.0,64.0,57.0,65.0,64
83.0,70.0,62.0,70.0,38.0,69.0,70
78.0,62.0,51.0,59.0,44.0,78.0,64
68.0,59.0,65.0,69.0,68.0,70.0,69
61.0,63.0,50.0,63.0,27.0,82.0,66
64.0,66.0,63.0,68.0,32.0,67.0,68
61.0,29.0,36.0,37.0,60.0,65.0,59
76.0,66.0,67.0,69.0,42.0,45.0,68
64.0,64.0,69.0,68.0,57.0,59.0,69
86.0,54.0,61.0,67.0,58.0,68.0,67
70.0,73.0,75.0,85.0,65.0,66.0,80
35.0,32.0,56.0,61.0,67.0,75.0,68
63.0,56.0,56.0,56.0,59.0,76.0,60
73.0,57.0,60.0,68.0,31.0,61.0,65
44.0,63.0,76.0,67.0,57.0,63.0,68
80.0,68.0,60.0,73.0,23.0,69.0,70
86.0,75.0,70.0,74.0,67.0,77.0,75
69.0,31.0,44.0,54.0,67.0,82.0,69
73.0,26.0,59.0,66.0,68.0,61.0,71
76.0,51.0,40.0,54.0,20.0,56.0,54
58.0,35.0,56.0,62.0,75.0,64.0,72
74.0,50.0,61.0,68.0,60.0,55.0,64
54.0,78.0,54.0,66.0,38.0,78.0,75
70.0,53.0,63.0,72.0,74.0,69.0,75
80.0,73.0,75.0,80.0,44.0,50.0,75
81.0,67.0,67.0,73.0,57.0,75.0,73
68.0,62.0,65.0,67.0,37.0,63.0,64
71.0,66.0,55.0,65.0,37.0,64.0,65
74.0,44.0,56.0,55.0,69.0,73.0,69
79.0,61.0,66.0,73.0,62.0,61.0,68
61.0,35.0,36.0,37.0,54.0,62.0,54
76.0,59.0,62.0,67.0,54.0,73.0,64
71.0,77.0,62.0,70.0,45.0,84.0,79
67.0,45.0,56.0,59.0,52.0,58.0,57
71.0,58.0,45.0,60.0,24.0,45.0,57
82.0,67.0,71.0,78.0,49.0,62.0,73
83.0,64.0,60.0,67.0,48.0,76.0,68
73.0,62.0,62.0,63.0,61.0,72.0,65
82.0,67.0,62.0,72.0,25.0,64.0,71
63.0,34.0,55.0,50.0,72.0,75.0,72
75.0,64.0,63.0,67.0,50.0,56.0,67
71.0,47.0,57.0,65.0,27.0,38.0,63
82.0,65.0,70.0,76.0,68.0,66.0,75
83.0,59.0,55.0,64.0,44.0,55.0,64
52.0,47.0,57.0,55.0,61.0,54.0,61
67.0,48.0,49.0,55.0,47.0,67.0,53
81.0,68.0,69.0,70.0,52.0,65.0,70
83.0,73.0,70.0,78.0,42.0,67.0,76
72.0,63.0,62.0,68.0,46.0,61.0,66
64.0,74.0,76.0,75.0,44.0,64.0,73
60.0,56.0,63.0,68.0,68.0,70.0,69
78.0,56.0,61.0,62.0,72.0,81.0,72
79.0,53.0,72.0,76.0,74.0,77.0,79
74.0,56.0,65.0,74.0,33.0,48.0,71
63.0,60.0,64.0,72.0,31.0,53.0,67
86.0,57.0,59.0,65.0,53.0,66.0,64
75.0,36.0,55.0,61.0,59.0,60.0,64
77.0,58.0,58.0,65.0,57.0,62.0,63
69.0,54.0,59.0,61.0,57.0,63.0,60
61.0,33.0,48.0,53.0,62.0,61.0,61
86.0,40.0,57.0,63.0,55.0,64.0,63
73.0,55.0,68.0,73.0,37.0,46.0,69
60.0,35.0,47.0,45.0,60.0,61.0,59
65.0,77.0,60.0,73.0,25.0,61.0,73
69.0,62.0,65.0,69.0,45.0,68.0,66
72.0,57.0,47.0,60.0,20.0,59.0,59
72.0,53.0,56.0,65.0,80.0,78.0,79
68.0,64.0,64.0,69.0,21.0,54.0,69
67.0,72.0,68.0,64.0,46.0,69.0,68
55.0,35.0,48.0,53.0,64.0,70.0,65
57.0,43.0,67.0,68.0,70.0,69.0,69
59.0,45.0,53.0,56.0,48.0,53.0,58
85.0,73.0,67.0,74.0,30.0,69.0,73
65.0,59.0,67.0,68.0,60.0,61.0,69
54.0,59.0,63.0,64.0,68.0,69.0,68
78.0,41.0,59.0,65.0,60.0,74.0,66
79.0,71.0,63.0,75.0,36.0,48.0,72
63.0,83.0,59.0,70.0,52.0,86.0,83
69.0,48.0,53.0,56.0,62.0,74.0,64
69.0,51.0,57.0,63.0,61.0,62.0,62
47.0,36.0,41.0,44.0,63.0,79.0,64
70.0,63.0,63.0,69.0,59.0,63.0,66
61.0,64.0,73.0,71.0,66.0,73.0,71
67.0,65.0,72.0,73.0,72.0,75.0,76
63.0,53.0,58.0,63.0,58.0,69.0,62
71.0,24.0,48.0,61.0,60.0,68.0,63
72.0,60.0,61.0,72.0,30.0,55.0,65
68.0,52.0,50.0,64.0,40.0,37.0,58
77.0,45.0,58.0,46.0,58.0,72.0,63
78.0,58.0,59.0,65.0,44.0,62.0,63
72.0,64.0,70.0,73.0,69.0,61.0,71
33.0,73.0,61.0,63.0,36.0,61.0,71
57.0,32.0,40.0,40.0,69.0,82.0,68
66.0,61.0,75.0,72.0,72.0,72.0,76
72.0,71.0,55.0,71.0,29.0,69.0,73
46.0,55.0,68.0,62.0,65.0,73.0,66
66.0,57.0,66.0,70.0,54.0,51.0,64
78.0,61.0,59.0,66.0,46.0,63.0,66
69.0,73.0,81.0,85.0,30.0,53.0,79
68.0,20.0,63.0,56.0,62.0,69.0,65
76.0,46.0,48.0,47.0,42.0,52.0,50
62.0,41.0,52.0,51.0,37.0,39.0,48
73.0,58.0,58.0,64.0,62.0,74.0,64
77.0,64.0,62.0,67.0,29.0,56.0,67
63.0,67.0,72.0,70.0,61.0,71.0,72
61.0,46.0,60.0,59.0,60.0,55.0,61
60.0,64.0,75.0,76.0,57.0,56.0,73
67.0,56.0,61.0,67.0,59.0,67.0,64
73.0,53.0,42.0,56.0,18.0,62.0,55
68.0,37.0,51.0,58.0,54.0,70.0,60
63.0,53.0,58.0,62.0,47.0,53.0,60
71.0,27.0,48.0,54.0,61.0,65.0,62
75.0,61.0,52.0,62.0,23.0,70.0,63
63.0,50.0,56.0,56.0,52.0,64.0,55
70.0,73.0,62.0,69.0,35.0,67.0,69
68.0,54.0,66.0,67.0,56.0,73.0,67
44.0,32.0,40.0,47.0,66.0,61.0,63
77.0,64.0,54.0,69.0,22.0,56.0,66
65.0,74.0,68.0,74.0,36.0,74.0,74
63.0,53.0,54.0,56.0,54.0,65.0,58
69.0,49.0,57.0,58.0,68.0,75.0,70
63.0,28.0,41.0,45.0,61.0,68.0,62
46.0,60.0,68.0,63.0,65.0,62.0,64
57.0,24.0,36.0,37.0,55.0,69.0,56
72.0,71.0,66.0,77.0,36.0,63.0,72
54.0,28.0,40.0,44.0,59.0,66.0,59
69.0,65.0,52.0,62.0,41.0,80.0,67
68.0,49.0,61.0,67.0,62.0,78.0,67
72.0,54.0,51.0,67.0,24.0,44.0,61
69.0,79.0,80.0,88.0,52.0,59.0,82
71.0,56.0,58.0,58.0,47.0,56.0,59
74.0,60.0,64.0,71.0,67.0,68.0,72
62.0,32.0,47.0,51.0,52.0,58.0,54
69.0,51.0,64.0,73.0,57.0,64.0,66
71.0,68.0,51.0,64.0,21.0,67.0,69
45.0,47.0,51.0,52.0,57.0,74.0,59
90.0,55.0,57.0,65.0,52.0,53.0,65
53.0,64.0,44.0,57.0,29.0,67.0,63
66.0,51.0,53.0,58.0,54.0,66.0,60
75.0,42.0,59.0,58.0,59.0,53.0,63
71.0,36.0,43.0,58.0,56.0,58.0,60
63.0,49.0,60.0,67.0,56.0,72.0,65
64.0,67.0,46.0,63.0,28.0,68.0,67
68.0,31.0,38.0,49.0,43.0,46.0,49
59.0,22.0,39.0,41.0,58.0,74.0,60
54.0,50.0,56.0,61.0,68.0,76.0,70
63.0,64.0,44.0,57.0,27.0,59.0,62
71.0,49.0,65.0,73.0,62.0,70.0,67
52.0,56.0,58.0,62.0,64.0,87.0,68
64.0,61.0,60.0,64.0,49.0,46.0,59
53.0,39.0,43.0,48.0,70.0,74.0,69
70.0,63.0,66.0,66.0,66.0,76.0,71
79.0,67.0,71.0,80.0,46.0,61.0,75
65.0,67.0,73.0,71.0,68.0,72.0,72
81.0,31.0,46.0,55.0,70.0,75.0,70
83.0,65.0,68.0,75.0,41.0,56.0,72
66.0,54.0,55.0,66.0,43.0,54.0,57
82.0,57.0,60.0,75.0,35.0,57.0,70
70.0,52.0,57.0,64.0,31.0,45.0,61
67.0,65.0,67.0,72.0,70.0,69.0,71
64.0,66.0,45.0,62.0,25.0,42.0,64
67.0,69.0,66.0,70.0,27.0,71.0,69
67.0,32.0,48.0,50.0,66.0,70.0,65
67.0,34.0,41.0,53.0,47.0,49.0,52
64.0,53.0,40.0,52.0,26.0,59.0,54
69.0,37.0,47.0,52.0,54.0,70.0,56
67.0,54.0,57.0,63.0,52.0,65.0,60
71.0,54.0,65.0,68.0,58.0,64.0,67
77.0,68.0,76.0,77.0,65.0,71.0,75
66.0,46.0,50.0,64.0,33.0,52.0,56
87.0,74.0,69.0,81.0,31.0,59.0,78
65.0,50.0,54.0,59.0,53.0,55.0,57
58.0,45.0,54.0,53.0,58.0,70.0,62
79.0,66.0,64.0,69.0,44.0,63.0,69
72.0,68.0,69.0,73.0,46.0,73.0,71
55.0,70.0,57.0,62.0,40.0,72.0,69
67.0,41.0,47.0,54.0,42.0,73.0,51
73.0,59.0,65.0,68.0,61.0,64.0,66
63.0,47.0,60.0,65.0,63.0,73.0,68
79.0,46.0,54.0,67.0,18.0,36.0,60
60.0,60.0,62.0,67.0,64.0,74.0,67
73.0,69.0,55.0,66.0,34.0,71.0,71
70.0,32.0,53.0,57.0,74.0,80.0,74
79.0,27.0,40.0,39.0,65.0,72.0,65
69.0,67.0,72.0,74.0,74.0,76.0,76
77.0,58.0,44.0,65.0,27.0,59.0,63
78.0,76.0,87.0,83.0,50.0,65.0,84
65.0,56.0,51.0,58.0,32.0,64.0,57
68.0,51.0,55.0,64.0,47.0,57.0,58
59.0,28.0,56.0,59.0,70.0,72.0,71
85.0,72.0,73.0,85.0,37.0,64.0,79
68.0,42.0,47.0,52.0,29.0,45.0,51
86.0,69.0,59.0,66.0,38.0,65.0,68
73.0,54.0,64.0,69.0,65.0,70.0,68
63.0,73.0,57.0,73.0,31.0,74.0,74
71.0,36.0,44.0,51.0,49.0,58.0,53
63.0,49.0,51.0,54.0,52.0,58.0,57
63.0,49.0,67.0,62.0,62.0,75.0,66
46.0,71.0,53.0,54.0,36.0,78.0,68
89.0,72.0,67.0,81.0,37.0,58.0,76
75.0,52.0,49.0,61.0,54.0,60.0,59
70.0,35.0,53.0,50.0,62.0,64.0,64
77.0,43.0,44.0,54.0,30.0,47.0,55
67.0,63.0,70.0,71.0,66.0,69.0,70
56.0,59.0,77.0,73.0,89.0,77.0,86
70.0,32.0,55.0,56.0,61.0,65.0,63
63.0,66.0,68.0,69.0,66.0,72.0,70
65.0,47.0,52.0,58.0,48.0,55.0,58
68.0,79.0,69.0,70.0,48.0,82.0,76
46.0,50.0,63.0,58.0,68.0,68.0,67
63.0,40.0,56.0,54.0,59.0,57.0,62
66.0,57.0,59.0,66.0,47.0,68.0,64
72.0,34.0,62.0,72.0,68.0,64.0,71
70.0,38.0,45.0,56.0,65.0,71.0,65
61.0,51.0,55.0,60.0,58.0,73.0,59
66.0,32.0,57.0,56.0,73.0,72.0,71
69.0,55.0,43.0,52.0,24.0,62.0,54
75.0,64.0,69.0,72.0,56.0,79.0,72
64.0,43.0,51.0,51.0,42.0,64.0,51
66.0,43.0,57.0,63.0,47.0,53.0,58
49.0,24.0,35.0,38.0,55.0,62.0,55
66.0,57.0,39.0,53.0,19.0,57.0,59
70.0,62.0,60.0,65.0,26.0,58.0,64
67.0,46.0,50.0,56.0,29.0,49.0,53
61.0,55.0,68.0,65.0,66.0,62.0,69
68.0,43.0,57.0,61.0,56.0,50.0,61
69.0,56.0,57.0,65.0,35.0,56.0,62
67.0,27.0,40.0,44.0,61.0,60.0,59
68.0,41.0,49.0,53.0,43.0,48.0,51
63.0,26.0,36.0,36.0,55.0,58.0,54
34.0,24.0,45.0,51.0,58.0,76.0,60
67.0,75.0,52.0,67.0,20.0,64.0,69
75.0,50.0,43.0,51.0,24.0,50.0,51
71.0,61.0,49.0,61.0,44.0,68.0,63
67.0,52.0,67.0,71.0,67.0,73.0,70
79.0,64.0,50.0,62.0,41.0,74.0,63
64.0,36.0,54.0,64.0,68.0,68.0,69
69.0,43.0,60.0,64.0,64.0,72.0,67
77.0,68.0,64.0,75.0,43.0,65.0,71
72.0,39.0,43.0,44.0,54.0,63.0,55
62.0,67.0,53.0,60.0,39.0,78.0,66
67.0,65.0,76.0,75.0,78.0,82.0,81
75.0,60.0,60.0,70.0,34.0,46.0,67
63.0,43.0,55.0,57.0,51.0,60.0,57
67.0,52.0,63.0,65.0,69.0,71.0,72
66.0,76.0,65.0,71.0,37.0,68.0,74
74.0,31.0,51.0,63.0,58.0,64.0,65
76.0,62.0,58.0,66.0,31.0,48.0,63
68.0,63.0,68.0,73.0,38.0,50.0,70
65.0,50.0,38.0,50.0,20.0,46.0,50
73.0,27.0,48.0,54.0,56.0,56.0,59
59.0,22.0,34.0,44.0,56.0,68.0,56
65.0,65.0,68.0,68.0,71.0,71.0,71
73.0,65.0,55.0,66.0,34.0,67.0,67
75.0,37.0,42.0,53.0,64.0,66.0,64
58.0,36.0,61.0,63.0,65.0,68.0,66
53.0,46.0,59.0,51.0,62.0,62.0,63
61.0,43.0,58.0,61.0,55.0,61.0,59
72.0,61.0,65.0,65.0,75.0,85.0,77
67.0,52.0,55.0,59.0,52.0,53.0,57
55.0,34.0,46.0,51.0,59.0,70.0,61
68.0,45.0,67.0,66.0,69.0,74.0,71
70.0,75.0,76.0,76.0,78.0,84.0,81
84.0,71.0,67.0,74.0,47.0,69.0,73
80.0,75.0,58.0,72.0,46.0,80.0,76
72.0,50.0,68.0,75.0,70.0,68.0,73
53.0,26.0,32.0,37.0,59.0,68.0,58
66.0,60.0,58.0,67.0,36.0,65.0,62
62.0,60.0,50.0,62.0,30.0,65.0,62
57.0,43.0,56.0,61.0,61.0,72.0,65
68.0,70.0,58.0,62.0,20.0,70.0,68
66.0,29.0,41.0,47.0,65.0,69.0,64
75.0,46.0,59.0,62.0,60.0,67.0,66
93.0,31.0,59.0,68.0,59.0,67.0,68
60.0,26.0,39.0,40.0,54.0,58.0,54
66.0,54.0,59.0,66.0,40.0,45.0,60
76.0,43.0,56.0,57.0,51.0,66.0,59
73.0,57.0,65.0,69.0,72.0,69.0,72
85.0,57.0,68.0,74.0,74.0,72.0,78
51.0,34.0,52.0,49.0,64.0,55.0,62
70.0,45.0,50.0,61.0,58.0,58.0,62
56.0,46.0,57.0,58.0,71.0,81.0,71
82.0,64.0,62.0,65.0,34.0,72.0,69
86.0,50.0,52.0,62.0,53.0,61.0,61
74.0,54.0,58.0,64.0,27.0,45.0,62
59.0,65.0,67.0,69.0,62.0,65.0,67
61.0,23.0,36.0,39.0,53.0,59.0,54
83.0,50.0,59.0,64.0,59.0,68.0,66
68.0,53.0,53.0,57.0,68.0,80.0,70
66.0,58.0,63.0,66.0,61.0,70.0,65
70.0,47.0,51.0,61.0,30.0,55.0,56
74.0,60.0,63.0,65.0,56.0,59.0,63
77.0,36.0,56.0,67.0,69.0,64.0,72
80.0,65.0,46.0,60.0,21.0,59.0,63
76.0,76.0,66.0,74.0,38.0,72.0,75
65.0,34.0,41.0,52.0,63.0,64.0,62
67.0,35.0,45.0,48.0,64.0,73.0,64
53.0,29.0,34.0,45.0,64.0,73.0,65
49.0,63.0,52.0,60.0,32.0,73.0,63
81.0,57.0,65.0,75.0,69.0,72.0,74
80.0,67.0,73.0,79.0,75.0,75.0,80
62.0,33.0,49.0,57.0,63.0,65.0,62
66.0,45.0,67.0,72.0,76.0,73.0,75
63.0,66.0,41.0,59.0,28.0,71.0,64
72.0,63.0,66.0,66.0,57.0,75.0,65
55.0,67.0,54.0,67.0,22.0,58.0,66
75.0,65.0,58.0,66.0,34.0,73.0,66
67.0,52.0,39.0,50.0,19.0,58.0,53
73.0,44.0,64.0,63.0,68.0,72.0,71
38.0,52.0,59.0,56.0,69.0,76.0,68
53.0,33.0,44.0,44.0,67.0,68.0,65
65.0,73.0,52.0,70.0,31.0,78.0,73
64.0,27.0,33.0,49.0,56.0,67.0,56
77.0,48.0,61.0,69.0,69.0,70.0,73
69.0,54.0,70.0,72.0,75.0,77.0,76
85.0,66.0,62.0,69.0,39.0,62.0,68
51.0,59.0,65.0,66.0,53.0,66.0,63
78.0,74.0,62.0,69.0,25.0,77.0,74
72.0,65.0,51.0,63.0,29.0,64.0,65
48.0,43.0,58.0,62.0,76.0,80.0,74
81.0,68.0,53.0,71.0,32.0,58.0,67
67.0,63.0,68.0,70.0,60.0,64.0,68
63.0,53.0,40.0,49.0,18.0,59.0,53
60.0,38.0,53.0,59.0,63.0,71.0,64
87.0,48.0,59.0,63.0,65.0,70.0,70
76.0,48.0,53.0,62.0,54.0,56.0,57
68.0,21.0,38.0,40.0,57.0,58.0,58
84.0,45.0,58.0,65.0,63.0,68.0,70
69.0,75.0,78.0,79.0,67.0,71.0,78
68.0,58.0,54.0,60.0,28.0,44.0,58
84.0,55.0,65.0,75.0,67.0,76.0,75
53.0,60.0,61.0,62.0,48.0,71.0,60
53.0,36.0,58.0,58.0,71.0,72.0,70
65.0,63.0,57.0,62.0,29.0,65.0,62
74.0,51.0,59.0,63.0,71.0,81.0,72
69.0,42.0,59.0,61.0,64.0,70.0,67
73.0,65.0,74.0,75.0,42.0,57.0,73
54.0,25.0,35.0,32.0,58.0,64.0,57
29.0,65.0,59.0,60.0,28.0,68.0,65
68.0,45.0,48.0,61.0,47.0,48.0,54
68.0,46.0,55.0,58.0,45.0,54.0,55
74.0,59.0,61.0,62.0,47.0,65.0,62
51.0,31.0,42.0,48.0,61.0,64.0,60
78.0,34.0,54.0,63.0,63.0,72.0,68
84.0,74.0,72.0,75.0,46.0,62.0,75
68.0,35.0,49.0,52.0,59.0,70.0,62
83.0,72.0,65.0,74.0,23.0,56.0,72
56.0,44.0,62.0,65.0,61.0,58.0,64
59.0,28.0,39.0,48.0,61.0,66.0,61
50.0,59.0,62.0,66.0,59.0,60.0,64
67.0,47.0,62.0,66.0,33.0,52.0,61
80.0,65.0,66.0,70.0,41.0,64.0,67
56.0,26.0,55.0,56.0,62.0,64.0,62
71.0,70.0,61.0,66.0,30.0,53.0,66
61.0,48.0,65.0,65.0,60.0,54.0,63
78.0,59.0,58.0,64.0,35.0,58.0,63
64.0,50.0,61.0,68.0,38.0,49.0,59
75.0,50.0,54.0,59.0,37.0,56.0,58
65.0,57.0,38.0,55.0,19.0,53.0,57
74.0,43.0,59.0,65.0,68.0,63.0,71
75.0,48.0,55.0,60.0,52.0,64.0,61
75.0,63.0,56.0,71.0,23.0,47.0,63
50.0,40.0,47.0,51.0,67.0,70.0,67
63.0,60.0,68.0,66.0,65.0,66.0,69
61.0,47.0,59.0,61.0,64.0,73.0,66
67.0,42.0,55.0,63.0,59.0,56.0,61
55.0,44.0,59.0,55.0,61.0,69.0,63
64.0,48.0,64.0,70.0,71.0,72.0,73
69.0,55.0,59.0,63.0,43.0,53.0,62
64.0,66.0,54.0,70.0,31.0,61.0,69
66.0,58.0,58.0,64.0,67.0,81.0,70
64.0,33.0,51.0,54.0,55.0,57.0,57
91.0,64.0,62.0,70.0,23.0,55.0,69
90.0,56.0,56.0,66.0,39.0,54.0,66
70.0,43.0,56.0,68.0,66.0,73.0,69
71.0,36.0,49.0,58.0,58.0,69.0,60
70.0,72.0,76.0,80.0,68.0,70.0,78
71.0,62.0,66.0,67.0,49.0,52.0,64
41.0,38.0,40.0,42.0,61.0,72.0,62
75.0,47.0,57.0,60.0,63.0,72.0,65
69.0,41.0,59.0,60.0,66.0,67.0,68
81.0,63.0,69.0,68.0,65.0,75.0,72
61.0,66.0,65.0,69.0,63.0,78.0,68
57.0,54.0,58.0,64.0,30.0,41.0,59
72.0,74.0,55.0,71.0,23.0,72.0,75
92.0,64.0,70.0,73.0,30.0,45.0,75
69.0,77.0,83.0,82.0,38.0,67.0,80
71.0,28.0,45.0,64.0,57.0,66.0,61
61.0,26.0,30.0,42.0,48.0,64.0,49
57.0,53.0,58.0,66.0,40.0,55.0,59
84.0,33.0,46.0,52.0,53.0,64.0,59
71.0,36.0,57.0,64.0,75.0,75.0,74
73.0,63.0,65.0,67.0,48.0,68.0,66
69.0,61.0,53.0,60.0,36.0,74.0,63
59.0,23.0,33.0,36.0,51.0,64.0,52
87.0,80.0,61.0,79.0,25.0,67.0,80
67.0,62.0,47.0,56.0,22.0,81.0,63
65.0,57.0,61.0,66.0,66.0,73.0,66
70.0,38.0,62.0,62.0,72.0,73.0,72
72.0,60.0,67.0,72.0,71.0,76.0,74
77.0,67.0,61.0,71.0,27.0,79.0,68
65.0,26.0,53.0,57.0,71.0,75.0,71
85.0,35.0,54.0,64.0,63.0,67.0,68
87.0,50.0,61.0,63.0,56.0,66.0,65
64.0,56.0,65.0,59.0,70.0,73.0,70
83.0,56.0,65.0,69.0,66.0,66.0,71
75.0,60.0,52.0,67.0,21.0,65.0,66
41.0,33.0,52.0,56.0,73.0,72.0,72
65.0,51.0,60.0,64.0,68.0,82.0,70
82.0,62.0,53.0,72.0,31.0,61.0,66
67.0,34.0,53.0,55.0,69.0,70.0,68
84.0,57.0,54.0,63.0,30.0,59.0,62
76.0,37.0,51.0,57.0,57.0,63.0,62
75.0,42.0,63.0,73.0,70.0,51.0,73
74.0,65.0,69.0,70.0,44.0,66.0,70
71.0,43.0,59.0,66.0,56.0,62.0,64
60.0,56.0,74.0,69.0,74.0,70.0,75
75.0,37.0,48.0,55.0,53.0,61.0,58
65.0,61.0,67.0,73.0,62.0,72.0,69
72.0,69.0,75.0,80.0,26.0,54.0,76
71.0,47.0,58.0,66.0,45.0,53.0,60
76.0,67.0,51.0,65.0,33.0,75.0,69
65.0,26.0,37.0,43.0,63.0,77.0,65
77.0,61.0,63.0,70.0,62.0,68.0,69
77.0,69.0,60.0,70.0,34.0,64.0,68
44.0,33.0,46.0,55.0,75.0,77.0,74
64.0,54.0,58.0,59.0,57.0,73.0,61
72.0,35.0,49.0,54.0,60.0,68.0,64
77.0,52.0,60.0,67.0,57.0,73.0,62
61.0,31.0,60.0,59.0,68.0,71.0,68
76.0,48.0,58.0,66.0,61.0,61.0,66
90.0,59.0,58.0,67.0,41.0,63.0,65
84.0,87.0,74.0,78.0,39.0,83.0,88
71.0,53.0,61.0,62.0,63.0,71.0,68
78.0,60.0,67.0,77.0,56.0,62.0,73
74.0,25.0,37.0,45.0,50.0,65.0,52
51.0,54.0,39.0,43.0,26.0,65.0,53
71.0,59.0,60.0,64.0,57.0,62.0,63
56.0,41.0,59.0,56.0,62.0,66.0,64
47.0,30.0,55.0,54.0,76.0,74.0,75
68.0,64.0,66.0,68.0,71.0,74.0,69
72.0,45.0,58.0,61.0,32.0,45.0,59
92.0,68.0,62.0,77.0,36.0,49.0,73
41.0,68.0,64.0,64.0,73.0,76.0,71
87.0,55.0,58.0,68.0,68.0,85.0,71
79.0,42.0,52.0,56.0,53.0,57.0,60
83.0,60.0,57.0,65.0,19.0,57.0,64
75.0,62.0,59.0,68.0,35.0,53.0,64
55.0,68.0,71.0,73.0,66.0,73.0,73
61.0,62.0,65.0,67.0,62.0,64.0,68
52.0,54.0,66.0,65.0,56.0,72.0,64
73.0,49.0,45.0,55.0,54.0,47.0,57
83.0,54.0,67.0,71.0,71.0,83.0,75
85.0,70.0,54.0,65.0,38.0,71.0,70
63.0,65.0,70.0,69.0,56.0,39.0,67
59.0,53.0,52.0,56.0,64.0,74.0,65
74.0,66.0,68.0,74.0,40.0,63.0,72
71.0,61.0,63.0,68.0,21.0,66.0,68
61.0,35.0,57.0,46.0,65.0,78.0,67
71.0,50.0,55.0,59.0,58.0,65.0,61
83.0,45.0,66.0,72.0,64.0,77.0,71
83.0,63.0,60.0,65.0,34.0,66.0,67
66.0,26.0,48.0,55.0,65.0,74.0,65
42.0,27.0,42.0,38.0,62.0,73.0,62
51.0,69.0,77.0,67.0,68.0,71.0,72
61.0,56.0,57.0,63.0,52.0,53.0,63
69.0,51.0,59.0,52.0,51.0,68.0,56
72.0,61.0,64.0,66.0,56.0,62.0,65
68.0,67.0,72.0,70.0,58.0,63.0,68
56.0,75.0,57.0,76.0,33.0,79.0,75
70.0,38.0,49.0,50.0,63.0,82.0,65
79.0,57.0,64.0,62.0,63.0,72.0,69
65.0,38.0,49.0,50.0,42.0,57.0,50
68.0,52.0,66.0,65.0,49.0,59.0,62
66.0,38.0,58.0,59.0,63.0,74.0,67
59.0,35.0,56.0,49.0,72.0,67.0,71
88.0,48.0,47.0,58.0,43.0,57.0,58
78.0,55.0,61.0,70.0,34.0,50.0,66
77.0,67.0,58.0,69.0,36.0,63.0,67
65.0,34.0,60.0,67.0,62.0,65.0,66
78.0,64.0,64.0,65.0,58.0,69.0,64
86.0,64.0,60.0,73.0,26.0,61.0,68
67.0,27.0,41.0,47.0,56.0,66.0,57
76.0,68.0,67.0,73.0,41.0,62.0,71
62.0,55.0,42.0,54.0,24.0,60.0,57
65.0,64.0,69.0,68.0,65.0,82.0,71
45.0,24.0,50.0,57.0,68.0,78.0,69
66.0,31.0,42.0,52.0,53.0,63.0,55
65.0,60.0,69.0,69.0,56.0,55.0,67
78.0,59.0,65.0,66.0,57.0,67.0,66
73.0,31.0,41.0,54.0,57.0,60.0,58
70.0,53.0,47.0,58.0,22.0,47.0,54
81.0,41.0,62.0,67.0,67.0,77.0,73
76.0,59.0,46.0,60.0,23.0,64.0,60
65.0,48.0,56.0,59.0,66.0,79.0,67
61.0,41.0,58.0,62.0,85.0,84.0,84
52.0,51.0,57.0,63.0,66.0,78.0,68
63.0,52.0,40.0,55.0,21.0,53.0,54
92.0,51.0,62.0,73.0,67.0,69.0,73
69.0,59.0,48.0,61.0,32.0,59.0,61
76.0,60.0,75.0,72.0,70.0,77.0,75
69.0,61.0,64.0,73.0,66.0,64.0,71
59.0,33.0,58.0,60.0,64.0,69.0,65
56.0,46.0,52.0,53.0,47.0,47.0,55
55.0,53.0,66.0,66.0,65.0,69.0,68
67.0,51.0,53.0,60.0,67.0,69.0,67
66.0,65.0,73.0,74.0,60.0,68.0,73
60.0,23.0,40.0,38.0,67.0,66.0,64
68.0,57.0,41.0,52.0,22.0,56.0,56
74.0,38.0,53.0,57.0,56.0,76.0,63
71.0,22.0,38.0,45.0,64.0,69.0,64
80.0,60.0,60.0,65.0,60.0,73.0,65
58.0,33.0,44.0,49.0,59.0,67.0,60
65.0,60.0,67.0,68.0,64.0,66.0,68
74.0,33.0,52.0,60.0,56.0,56.0,62
72.0,57.0,59.0,63.0,36.0,52.0,61
71.0,59.0,56.0,57.0,53.0,63.0,58
62.0,67.0,45.0,60.0,20.0,61.0,65
66.0,36.0,53.0,54.0,73.0,79.0,73
86.0,68.0,60.0,73.0,32.0,66.0,71
