height_cm,attacking_overall,defending_overall,pace,shooting,passing,dribbling,physic,skill_overall,movement_overall,power_overall,mentality_overall,goalkeeping_overall,forward,midfielder,defender,goalkeeper
191,17,14,28,18,25,27,29,18,43,49,32,67,0,0,0,1
181,65,64,69,64,68,69,67,69,68,65,64,12,0,1,0,0
189,14,11,28,18,25,27,29,18,38,38,21,58,0,0,0,1
167,60,38,87,67,70,77,58,70,84,61,58,11,1,0,0,0
185,17,16,28,18,25,27,29,27,44,42,27,63,0,0,0,1
181,43,58,58,38,55,56,59,51,61,54,47,8,0,1,0,0
179,58,31,83,64,64,74,64,65,78,67,53,9,1,0,0,0
172,46,50,32,46,53,48,46,51,47,41,56,11,0,1,0,0
175,58,75,82,34,68,72,75,60,76,61,64,10,0,0,1,0
173,67,51,93,71,70,83,61,72,88,69,66,9,0,1,0,0
171,48,17,54,58,38,55,46,40,57,56,40,11,1,0,0,0
176,62,31,86,69,59,76,43,59,77,55,49,8,1,0,0,0
185,64,28,76,68,66,76,75,66,72,75,63,10,0,1,0,0
183,60,70,61,66,68,68,79,64,63,78,68,13,0,1,0,0
192,13,13,28,18,25,27,29,16,55,47,33,74,0,0,0,1
180,57,74,78,44,62,61,63,47,72,59,52,11,0,0,1,0
170,51,41,74,59,56,64,42,55,73,55,46,9,0,1,0,0
169,34,44,68,31,38,49,46,38,70,43,40,10,0,0,1,0
194,49,74,68,39,54,50,78,47,63,63,56,11,0,0,1,0
187,61,65,38,67,64,66,76,65,55,72,69,12,0,0,1,0
175,51,61,54,47,60,64,68,56,59,63,59,12,0,1,0,0
181,62,28,70,69,55,68,77,50,65,68,60,11,1,0,0,0
178,66,68,85,66,70,76,71,67,80,71,64,13,0,0,1,0
178,53,62,70,41,59,65,61,56,68,55,52,11,0,0,1,0
188,71,54,84,69,70,76,78,71,78,74,69,11,0,1,0,0
188,47,52,79,42,52,56,57,47,65,53,47,11,0,0,1,0
170,46,42,64,41,57,56,55,53,65,53,48,9,0,1,0,0
176,50,20,75,53,55,65,51,51,70,52,46,12,0,1,0,0
176,57,17,85,65,56,66,62,61,74,70,48,12,1,0,0,0
178,64,39,54,68,62,64,66,62,59,65,67,11,1,0,0,0
179,48,63,76,39,52,59,73,48,72,64,51,12,0,0,1,0
183,38,61,65,32,42,58,52,43,64,44,48,10,0,0,1,0
182,51,57,73,52,60,63,55,64,70,62,56,10,0,0,1,0
188,47,68,51,33,50,48,69,43,50,56,52,9,0,0,1,0
156,57,42,82,61,63,75,43,63,81,57,53,10,0,1,0,0
181,55,39,70,48,64,59,61,58,62,57,52,9,0,1,0,0
188,42,54,68,38,47,55,66,47,60,57,46,12,0,1,0,0
174,56,70,66,38,61,62,58,54,65,47,51,13,0,0,1,0
181,63,31,76,72,49,66,77,51,70,75,59,11,1,0,0,0
184,48,57,53,42,48,36,67,41,48,58,48,10,0,0,1,0
182,46,34,64,49,53,59,51,52,59,50,47,12,0,1,0,0
176,55,73,52,38,61,66,60,53,63,53,65,12,0,0,1,0
183,51,31,75,56,54,65,64,54,67,62,47,11,1,0,0,0
197,48,70,43,47,40,41,81,36,42,63,55,11,0,0,1,0
176,58,58,72,62,66,75,64,63,75,69,65,9,0,1,0,0
176,48,23,79,55,47,60,52,49,69,51,43,9,0,1,0,0
192,18,15,28,18,25,27,29,17,40,35,22,49,0,0,0,1
170,34,44,73,28,35,46,49,35,64,44,41,13,0,0,1,0
191,17,14,28,18,25,27,29,20,44,48,31,62,0,0,0,1
178,69,48,89,75,74,80,62,78,81,71,60,11,0,1,0,0
184,42,55,66,28,47,48,58,39,62,46,43,11,0,0,1,0
189,50,56,64,53,55,59,64,51,59,61,55,9,0,1,0,0
198,12,11,28,18,25,27,29,14,24,32,19,50,0,0,0,1
174,56,62,77,57,66,63,62,63,68,59,58,9,0,1,0,0
187,55,24,61,57,45,53,64,48,57,62,51,11,1,0,0,0
184,33,48,59,27,34,41,62,33,54,50,42,11,0,0,1,0
181,55,41,73,59,65,68,52,63,74,60,52,11,0,1,0,0
180,55,22,66,60,44,59,59,43,63,60,42,11,1,0,0,0
183,43,70,72,30,43,50,76,38,66,60,51,12,0,0,1,0
189,52,64,57,49,61,64,73,55,59,64,61,13,0,1,0,0
177,61,47,67,67,68,67,65,69,67,67,60,10,0,1,0,0
172,39,55,71,31,52,50,68,40,66,52,52,10,0,1,0,0
174,58,67,66,55,68,70,62,64,68,64,66,11,0,1,0,0
178,51,55,64,50,55,57,61,55,63,60,57,13,0,1,0,0
182,56,70,60,49,62,65,64,59,63,63,67,10,0,0,1,0
188,54,77,53,40,58,59,77,61,53,60,57,12,0,0,1,0
183,51,62,75,45,55,63,75,52,68,65,56,10,0,0,1,0
183,60,24,76,64,53,70,63,52,70,64,54,11,1,0,0,0
185,45,63,34,26,53,57,70,48,50,52,48,14,0,0,1,0
185,11,13,28,18,25,27,29,11,33,37,20,50,0,0,0,1
180,65,27,64,66,66,66,64,62,63,66,61,10,1,0,0,0
183,34,53,61,30,34,51,52,37,55,42,43,8,0,0,1,0
185,60,44,82,64,67,69,62,67,69,62,58,11,0,1,0,0
193,11,11,28,18,25,27,29,11,29,35,18,46,0,0,0,1
170,49,21,70,60,43,60,38,47,63,50,42,10,1,0,0,0
185,45,53,67,39,54,56,70,50,62,58,54,9,0,1,0,0
189,63,24,67,66,53,63,68,49,61,68,51,11,1,0,0,0
182,50,67,43,35,56,56,73,47,56,56,51,9,0,0,1,0
179,52,70,81,41,56,58,61,48,74,52,54,11,0,0,1,0
178,60,36,75,64,64,68,61,65,72,68,53,11,0,1,0,0
175,53,61,63,45,62,65,48,58,65,50,56,9,0,1,0,0
180,49,23,72,57,45,61,72,53,67,65,53,12,1,0,0,0
177,54,70,77,48,61,69,70,62,77,67,61,13,0,0,1,0
186,39,69,64,29,45,53,58,43,60,52,45,10,0,0,1,0
189,44,66,57,25,55,56,70,44,53,50,51,9,0,0,1,0
170,42,25,70,41,46,52,47,45,62,45,38,11,0,1,0,0
180,61,56,51,66,73,63,71,68,58,74,65,10,0,1,0,0
174,40,60,69,33,42,55,60,44,63,46,48,13,0,0,1,0
178,48,41,68,43,58,61,52,57,65,46,49,12,0,1,0,0
177,58,37,77,57,67,66,55,63,71,55,56,10,0,1,0,0
193,66,28,64,73,57,65,80,57,61,75,61,11,1,0,0,0
182,55,55,69,54,63,67,51,58,69,55,52,12,0,1,0,0
186,12,10,28,18,25,27,29,13,31,33,19,53,0,0,0,1
175,47,56,64,44,48,55,61,50,64,54,50,10,0,0,1,0
183,48,61,68,41,53,59,74,49,66,64,56,11,0,0,1,0
183,49,25,63,46,57,57,55,49,60,48,42,9,0,1,0,0
173,39,58,65,32,40,60,54,46,60,47,55,11,0,0,1,0
185,45,52,81,50,42,55,61,45,69,59,48,11,0,0,1,0
180,49,75,71,29,60,67,82,51,70,67,59,11,0,0,1,0
188,12,11,28,18,25,27,29,16,28,41,21,55,0,0,0,1
180,55,68,67,54,61,68,76,56,67,68,63,12,0,1,0,0
179,43,53,71,39,47,47,51,41,59,53,37,11,0,1,0,0
170,57,38,77,61,62,64,48,63,67,58,47,11,1,0,0,0
178,54,61,61,53,63,66,68,58,65,65,61,13,0,1,0,0
171,53,26,71,61,52,65,44,54,68,55,51,12,1,0,0,0
178,60,19,85,68,52,69,69,51,78,67,58,11,1,0,0,0
185,52,55,63,50,61,65,60,62,62,58,56,10,0,1,0,0
178,59,63,69,61,66,64,64,60,67,64,59,10,0,0,1,0
176,58,30,93,65,57,68,59,58,82,66,57,9,0,1,0,0
186,68,67,67,72,77,76,74,76,68,76,71,11,0,1,0,0
175,51,64,71,44,58,61,76,59,69,69,56,10,0,0,1,0
181,51,53,67,52,60,60,60,54,65,62,57,9,0,1,0,0
197,44,75,79,32,46,45,86,41,61,65,53,13,0,0,1,0
180,49,74,76,37,53,59,78,48,69,66,53,12,0,0,1,0
170,41,31,66,41,46,58,55,48,62,52,45,11,0,1,0,0
170,63,79,75,53,71,76,69,67,75,65,69,10,0,0,1,0
184,51,62,65,49,63,63,73,58,64,71,59,12,0,1,0,0
182,49,64,57,40,53,53,70,46,60,59,52,10,0,0,1,0
188,11,11,28,18,25,27,29,14,29,34,21,51,0,0,0,1
183,10,11,28,18,25,27,29,11,31,35,16,44,0,0,0,1
190,14,12,28,18,25,27,29,15,36,39,21,55,0,0,0,1
185,63,64,70,58,71,65,72,70,67,71,62,10,0,0,1,0
176,42,52,68,27,55,57,65,49,64,50,48,11,0,0,1,0
178,39,50,70,28,41,54,52,38,65,45,44,12,0,0,1,0
180,61,66,67,62,66,65,68,63,67,68,67,13,0,0,1,0
187,65,39,68,72,65,70,81,69,64,74,64,10,1,0,0,0
189,45,60,64,27,46,39,62,33,55,53,41,10,0,0,1,0
180,61,30,83,68,67,75,55,69,77,65,61,9,0,1,0,0
185,55,31,66,59,58,64,50,57,62,52,45,10,0,1,0,0
179,66,18,70,66,61,68,66,57,70,68,52,12,1,0,0,0
188,61,79,67,59,65,65,78,60,62,74,69,12,0,1,0,0
187,47,70,51,41,53,57,73,52,52,59,56,10,0,0,1,0
176,36,53,67,33,46,54,50,43,64,50,44,10,0,0,1,0
176,61,56,86,64,70,74,74,71,80,72,67,11,0,1,0,0
177,65,36,74,70,68,73,64,72,74,70,63,10,0,1,0,0
174,58,36,75,61,56,63,64,53,66,65,51,11,1,0,0,0
175,57,61,68,65,64,69,70,63,71,75,60,12,0,1,0,0
180,69,74,73,70,75,77,68,76,73,67,74,9,0,0,1,0
179,48,33,78,53,55,64,44,56,70,51,46,11,0,1,0,0
177,63,39,76,68,67,73,62,62,73,66,56,9,1,0,0,0
187,52,65,60,54,59,68,71,62,60,68,56,11,0,0,1,0
185,45,75,71,33,52,59,73,49,67,63,55,11,0,0,1,0
186,49,65,61,44,52,61,70,54,61,57,53,11,0,0,1,0
189,23,18,28,18,25,27,29,22,40,41,30,47,0,0,0,1
187,10,10,28,18,25,27,29,12,34,49,24,63,0,0,0,1
173,62,59,65,67,72,74,57,72,71,64,64,10,0,1,0,0
178,71,30,93,78,74,84,64,78,87,74,63,12,0,1,0,0
188,9,11,28,18,25,27,29,11,46,44,17,53,0,0,0,1
177,39,62,54,31,31,37,58,30,56,50,41,10,0,0,1,0
180,57,58,76,58,64,67,61,58,68,59,60,9,0,1,0,0
176,67,33,83,70,74,81,59,73,79,67,63,12,0,1,0,0
189,40,65,70,32,42,43,74,33,65,60,45,12,0,0,1,0
180,62,64,86,59,66,74,70,62,79,68,61,11,0,0,1,0
179,54,66,61,46,59,63,66,55,64,60,56,10,0,0,1,0
179,62,38,81,66,58,71,73,59,75,72,57,9,1,0,0,0
188,67,23,88,73,68,79,70,70,75,70,60,12,1,0,0,0
178,50,38,79,50,57,66,49,58,74,49,48,10,0,1,0,0
184,44,60,80,33,50,64,57,47,70,49,47,10,0,0,1,0
196,18,18,28,18,25,27,29,22,42,41,32,69,0,0,0,1
171,78,47,85,83,78,87,74,77,86,74,71,11,1,0,0,0
178,60,39,74,60,69,70,51,66,69,53,61,9,0,1,0,0
170,54,33,80,67,64,73,55,70,80,64,54,10,0,1,0,0
179,71,48,67,76,81,86,60,79,78,69,70,13,0,1,0,0
168,57,27,70,61,60,67,47,62,70,55,50,11,0,1,0,0
182,50,20,62,56,44,51,54,42,60,56,43,10,1,0,0,0
177,67,50,79,71,68,76,61,72,78,66,63,8,0,1,0,0
190,15,12,28,18,25,27,29,17,45,43,23,58,0,0,0,1
176,49,58,70,47,55,59,57,52,67,55,50,12,0,1,0,0
172,61,33,77,74,72,76,54,76,76,64,59,9,0,1,0,0
182,57,60,69,59,61,67,77,59,70,70,64,10,0,1,0,0
184,62,69,56,62,71,68,76,68,64,73,67,13,0,1,0,0
178,47,50,69,53,55,64,59,51,66,57,55,9,0,1,0,0
183,52,65,70,45,68,65,76,63,70,64,62,11,0,1,0,0
178,65,79,71,58,73,76,80,69,74,75,72,11,0,0,1,0
192,70,34,54,78,54,66,78,51,58,75,63,11,1,0,0,0
179,59,62,69,56,59,57,79,57,61,69,60,10,0,0,1,0
184,51,57,66,45,57,60,65,51,63,61,54,10,0,1,0,0
197,39,66,51,30,37,48,72,39,46,57,44,9,0,0,1,0
184,62,71,61,60,65,64,71,63,60,64,65,11,0,0,1,0
183,51,26,82,61,46,63,51,50,73,60,49,10,1,0,0,0
182,48,64,79,43,50,55,70,44,69,69,51,10,0,0,1,0
178,53,51,71,54,60,67,63,58,69,60,58,11,0,1,0,0
186,43,76,51,33,35,44,70,35,55,54,47,11,0,0,1,0
185,64,69,35,70,69,62,69,69,42,68,69,12,0,1,0,0
173,48,54,84,43,55,66,60,53,77,58,53,12,0,0,1,0
176,59,64,59,63,66,70,66,67,67,63,65,11,0,1,0,0
188,47,64,52,48,49,52,75,42,53,68,50,9,0,0,1,0
178,48,60,35,47,56,61,70,53,51,63,54,11,0,1,0,0
184,55,24,52,68,42,57,74,49,56,68,58,10,1,0,0,0
185,19,14,28,18,25,27,29,24,56,48,32,61,0,0,0,1
179,53,60,74,54,64,63,69,63,73,63,61,12,0,0,1,0
174,53,44,66,59,61,67,49,62,68,57,51,12,0,1,0,0
183,53,59,89,55,64,68,63,64,78,63,54,9,0,0,1,0
188,32,52,64,25,32,39,62,31,57,52,37,9,0,0,1,0
181,55,27,91,63,47,63,57,47,73,60,50,13,1,0,0,0
187,11,13,28,18,25,27,29,15,49,45,21,64,0,0,0,1
189,49,22,46,60,39,55,69,41,48,62,50,9,1,0,0,0
179,64,34,77,69,67,77,65,71,75,69,61,10,0,1,0,0
164,56,29,81,60,61,70,47,58,78,62,48,11,1,0,0,0
181,60,50,68,66,70,71,70,71,69,72,62,10,0,1,0,0
175,45,62,66,46,52,59,63,50,62,56,57,9,0,1,0,0
193,11,12,28,18,25,27,29,14,30,34,17,54,0,0,0,1
185,59,52,76,59,63,67,68,55,69,65,53,12,0,1,0,0
188,65,73,50,65,66,71,87,67,57,78,70,12,0,1,0,0
180,42,59,69,33,47,60,61,48,64,50,49,9,0,0,1,0
193,56,77,62,52,50,61,75,49,61,67,59,11,0,0,1,0
175,47,23,80,53,49,61,45,46,73,51,40,12,1,0,0,0
188,15,15,28,18,25,27,29,13,38,33,20,58,0,0,0,1
180,42,64,61,26,48,59,70,45,61,52,50,10,0,0,1,0
160,40,26,64,40,45,51,37,43,60,40,39,11,0,1,0,0
182,14,12,28,18,25,27,29,14,38,37,21,54,0,0,0,1
175,57,32,79,67,69,75,49,69,78,63,54,11,0,1,0,0
170,56,47,88,63,60,68,63,60,78,64,56,12,0,1,0,0
178,45,27,84,47,50,61,49,52,72,51,39,11,0,1,0,0
179,54,68,65,49,62,64,76,55,68,68,62,11,0,0,1,0
184,53,24,61,63,42,57,62,45,59,62,46,11,1,0,0,0
168,63,46,55,70,69,72,54,68,62,56,64,11,0,1,0,0
179,53,65,53,51,63,67,77,61,60,68,61,11,0,1,0,0
188,44,66,52,37,42,51,76,40,53,58,51,13,0,0,1,0
178,42,55,62,29,43,47,52,38,61,47,37,10,0,0,1,0
184,39,61,67,29,39,49,73,38,60,57,46,11,0,0,1,0
175,45,56,78,42,52,58,60,51,70,54,54,11,0,0,1,0
173,42,25,80,53,40,66,53,49,70,54,38,10,1,0,0,0
177,54,31,75,59,59,64,57,58,73,62,51,11,0,1,0,0
191,60,21,67,61,50,58,76,44,55,67,47,10,1,0,0,0
193,55,71,60,49,60,62,78,51,56,63,61,10,0,1,0,0
174,44,53,79,39,47,57,60,45,68,51,47,8,0,0,1,0
189,57,73,59,54,68,68,82,60,59,71,67,10,0,1,0,0
185,37,67,35,37,35,45,67,35,45,56,52,11,0,0,1,0
175,49,59,69,37,51,59,50,47,67,44,48,11,0,0,1,0
180,55,43,72,61,54,65,61,52,72,64,52,10,1,0,0,0
187,36,63,65,26,37,43,77,36,56,57,45,10,0,0,1,0
197,45,64,38,38,41,37,83,36,40,56,52,12,0,0,1,0
186,15,13,28,18,25,27,29,20,51,41,20,67,0,0,0,1
163,64,35,85,68,69,76,69,63,81,68,58,11,0,1,0,0
191,79,63,71,81,86,86,83,87,72,84,80,5,0,1,0,0
176,36,55,65,31,39,53,53,39,63,48,44,13,0,0,1,0
170,51,40,67,58,61,65,66,61,69,63,61,12,0,1,0,0
177,50,63,64,52,61,61,78,62,64,71,61,11,0,0,1,0
182,53,20,74,59,45,56,55,47,65,57,49,10,1,0,0,0
189,13,12,28,18,25,27,29,13,32,36,19,45,0,0,0,1
183,68,42,87,71,67,76,61,64,81,66,62,12,1,0,0,0
180,37,52,78,24,43,53,55,39,69,47,43,11,0,0,1,0
178,40,16,69,55,38,53,50,38,64,58,43,10,1,0,0,0
185,49,64,60,44,58,60,73,49,62,63,58,12,0,1,0,0
175,68,75,77,71,74,74,72,74,73,75,71,11,0,0,1,0
193,41,67,54,25,48,53,78,44,49,50,51,11,0,0,1,0
186,42,71,62,33,53,61,75,53,60,56,57,12,0,0,1,0
185,63,65,72,63,67,69,77,63,70,73,66,9,0,1,0,0
172,48,56,76,45,52,58,59,50,65,53,52,8,0,0,1,0
176,60,68,67,57,66,66,68,59,72,58,68,9,0,0,1,0
183,40,52,64,28,42,47,57,40,57,49,38,11,0,0,1,0
186,75,35,64,84,67,76,71,76,66,74,68,12,1,0,0,0
181,59,71,91,51,66,73,69,62,80,61,65,11,0,0,1,0
174,51,53,56,49,57,60,60,54,62,57,52,10,0,1,0,0
178,46,61,76,38,55,64,66,54,72,60,56,12,0,0,1,0
169,51,45,63,62,63,67,50,63,63,57,56,10,0,1,0,0
182,46,65,67,32,48,50,70,43,66,60,43,12,0,0,1,0
184,46,72,61,32,53,63,69,50,63,56,55,10,0,0,1,0
173,54,26,88,60,53,67,57,54,80,60,48,12,1,0,0,0
190,15,14,28,18,25,27,29,14,42,35,25,60,0,0,0,1
167,42,51,75,41,46,52,64,45,69,59,45,11,0,0,1,0
195,11,11,28,18,25,27,29,13,32,33,19,46,0,0,0,1
179,59,60,87,47,60,74,59,55,83,59,59,12,0,0,1,0
184,49,67,68,36,56,64,73,52,64,58,57,8,0,0,1,0
177,62,52,64,72,74,72,62,74,65,68,68,11,0,1,0,0
167,59,24,71,67,57,63,49,59,67,59,48,12,1,0,0,0
180,50,55,65,37,54,58,68,52,61,56,50,10,0,0,1,0
167,51,36,77,53,57,64,46,56,74,55,48,9,0,1,0,0
190,39,60,46,32,38,39,62,34,45,48,49,10,0,0,1,0
170,60,47,65,60,65,67,48,61,67,54,57,10,0,1,0,0
173,57,44,78,62,70,79,63,69,81,65,65,9,0,1,0,0
185,19,14,28,18,25,27,29,21,51,46,32,65,0,0,0,1
188,46,65,60,37,45,53,70,44,57,56,48,10,0,0,1,0
185,67,24,78,70,57,68,70,51,72,67,60,11,1,0,0,0
189,35,59,57,30,35,37,59,32,52,52,42,11,0,0,1,0
181,56,60,78,57,57,66,67,59,73,66,56,10,0,0,1,0
198,11,11,28,18,25,27,29,14,30,33,15,53,0,0,0,1
173,70,67,59,74,86,78,73,85,69,76,73,13,0,1,0,0
186,46,58,77,45,58,46,72,49,66,66,52,12,0,0,1,0
182,12,9,28,18,25,27,29,13,30,29,16,51,0,0,0,1
179,50,59,66,51,56,60,72,53,66,68,56,11,0,1,0,0
184,47,52,64,44,58,58,64,52,62,59,54,10,0,1,0,0
174,62,61,63,67,72,70,71,69,71,73,70,11,0,1,0,0
177,58,69,65,55,68,71,78,63,71,67,65,10,0,1,0,0
172,48,46,61,49,56,55,61,48,59,59,53,12,0,0,1,0
180,58,60,57,56,67,64,55,66,60,59,54,12,0,1,0,0
181,51,18,70,55,49,65,49,51,66,54,45,11,0,1,0,0
177,58,24,83,61,55,67,60,54,77,64,51,11,1,0,0,0
173,61,58,69,66,69,67,67,67,70,69,63,10,0,1,0,0
178,63,31,76,63,72,76,59,73,75,58,66,10,0,1,0,0
177,55,49,71,59,66,62,58,62,67,62,58,9,0,1,0,0
190,11,10,28,18,25,27,29,14,31,30,17,53,0,0,0,1
192,63,21,70,68,53,61,85,51,62,75,61,11,1,0,0,0
180,51,62,51,47,56,61,73,54,59,63,59,11,0,1,0,0
175,52,26,62,49,59,60,50,49,61,48,45,12,0,1,0,0
180,57,58,63,62,63,65,73,64,65,71,62,10,0,1,0,0
183,61,47,75,65,62,68,66,64,69,66,58,12,0,1,0,0
183,46,57,63,31,51,59,56,48,59,48,49,9,0,0,1,0
187,67,64,72,67,71,72,84,67,69,75,70,11,0,1,0,0
185,47,64,56,34,54,53,73,47,57,57,51,12,0,0,1,0
175,60,64,67,58,63,63,67,55,68,66,58,11,0,1,0,0
194,64,15,68,70,58,62,70,56,61,70,47,10,1,0,0,0
184,67,68,57,66,70,69,74,69,61,71,69,13,0,1,0,0
180,62,68,83,64,69,73,70,67,75,67,66,13,0,0,1,0
177,68,69,72,70,75,72,71,73,71,73,70,12,0,0,1,0
169,61,32,84,64,60,70,60,58,80,65,53,10,0,1,0,0
174,66,49,68,71,79,73,64,77,71,70,69,12,0,1,0,0
176,44,54,69,30,53,59,61,50,66,49,51,10,0,0,1,0
189,58,61,59,63,60,61,68,57,53,65,58,11,0,1,0,0
174,59,30,65,66,53,63,60,54,66,66,50,12,1,0,0,0
193,49,68,41,46,61,61,77,60,42,63,61,11,0,0,1,0
175,44,42,62,46,52,52,48,48,58,51,45,21,0,1,0,0
174,41,65,45,34,48,49,71,43,50,61,50,13,0,0,1,0
183,54,60,36,51,58,53,68,55,43,62,61,10,0,1,0,0
175,47,39,80,51,47,57,50,49,74,52,44,9,0,1,0,0
181,49,22,66,58,41,57,53,42,64,57,45,12,1,0,0,0
191,68,27,75,75,61,77,66,61,73,71,63,11,1,0,0,0
187,51,24,74,59,46,59,67,47,64,64,50,10,1,0,0,0
186,63,40,77,63,57,61,80,50,67,70,66,10,1,0,0,0
191,11,11,28,18,25,27,29,12,23,31,19,52,0,0,0,1
187,42,64,60,27,46,42,66,37,57,53,42,11,0,0,1,0
178,55,43,79,59,66,64,65,66,68,63,61,11,0,1,0,0
175,54,28,82,62,52,62,52,55,69,57,49,10,1,0,0,0
174,63,71,86,61,71,78,78,64,79,74,71,11,0,0,1,0
177,65,71,87,60,67,76,69,64,83,65,67,9,0,0,1,0
173,43,29,67,46,50,56,49,47,62,48,45,12,0,1,0,0
191,57,27,59,65,43,61,79,46,60,71,57,11,1,0,0,0
190,41,63,50,29,42,40,70,37,51,52,44,10,0,0,1,0
175,57,42,82,60,59,64,46,59,77,53,50,10,0,1,0,0
187,16,13,28,18,25,27,29,18,51,47,30,57,0,0,0,1
190,49,55,60,45,59,60,63,54,59,55,56,10,0,1,0,0
180,57,34,82,63,65,75,53,65,77,60,54,12,1,0,0,0
195,56,20,61,64,50,58,72,52,51,68,52,11,1,0,0,0
177,64,36,72,67,72,74,67,70,74,68,62,12,1,0,0,0
180,55,34,79,64,49,70,60,59,74,61,54,10,1,0,0,0
185,67,72,69,71,70,75,78,70,71,74,70,12,0,1,0,0
175,67,52,77,69,74,73,63,75,74,67,66,9,0,1,0,0
180,47,17,70,58,38,56,52,41,64,58,41,12,1,0,0,0
187,58,24,73,67,52,63,65,62,64,65,52,11,1,0,0,0
174,56,60,70,56,62,66,61,60,70,66,58,11,0,0,1,0
177,11,11,28,18,25,27,29,12,37,33,17,46,0,0,0,1
180,45,42,64,46,52,55,57,51,63,57,47,8,0,1,0,0
179,57,73,68,59,63,66,71,59,69,68,65,11,0,1,0,0
183,57,73,69,57,56,54,75,48,68,70,63,11,0,0,1,0
184,54,56,88,51,57,62,64,52,73,60,55,11,0,0,1,0
191,17,14,28,18,25,27,29,18,46,47,30,68,0,0,0,1
186,54,77,54,51,63,65,76,59,61,69,70,10,0,0,1,0
173,56,36,81,60,57,75,51,58,78,53,52,9,0,1,0,0
180,46,59,77,36,47,53,70,47,65,59,51,9,0,0,1,0
176,53,18,75,60,49,64,53,51,71,58,47,12,1,0,0,0
181,43,17,71,51,40,57,61,41,67,58,46,11,1,0,0,0
192,48,72,62,37,50,58,77,48,58,70,49,9,0,0,1,0
177,55,39,74,61,63,73,42,66,74,53,52,11,0,1,0,0
177,61,45,64,70,71,74,64,74,67,70,58,11,0,1,0,0
191,55,25,57,66,42,58,69,46,54,64,51,9,1,0,0,0
180,50,22,77,57,44,58,62,45,69,62,48,9,1,0,0,0
176,50,49,77,50,56,65,52,56,71,52,52,10,1,0,0,0
188,57,24,81,64,49,60,71,49,68,69,51,12,1,0,0,0
184,11,12,28,18,25,27,29,13,36,36,16,49,0,0,0,1
185,58,45,55,57,62,57,61,60,55,59,56,11,0,1,0,0
178,49,48,71,48,55,55,57,50,67,51,51,7,0,1,0,0
175,64,25,61,67,62,68,63,58,65,63,64,11,1,0,0,0
186,38,59,66,26,40,47,71,38,55,54,43,12,0,0,1,0
179,47,64,74,38,54,64,65,50,69,56,51,8,0,0,1,0
184,69,68,67,72,74,75,70,73,69,73,68,12,0,1,0,0
180,59,30,69,65,58,66,56,64,64,62,52,11,1,0,0,0
184,15,13,28,18,25,27,29,15,44,46,27,61,0,0,0,1
175,59,50,68,61,60,65,67,54,67,59,57,10,1,0,0,0
173,57,26,79,67,51,67,49,56,75,60,52,9,1,0,0,0
180,58,16,85,60,47,52,59,40,69,63,46,14,1,0,0,0
175,46,53,65,50,54,59,55,47,64,57,51,10,0,1,0,0
189,12,12,28,18,25,27,29,12,33,36,17,57,0,0,0,1
193,33,52,53,22,34,41,59,31,51,47,39,11,0,0,1,0
183,59,54,86,61,57,71,64,52,75,64,57,9,0,1,0,0
183,47,67,37,22,55,60,78,53,49,60,48,11,0,0,1,0
171,57,31,88,63,65,77,50,71,82,58,60,10,0,1,0,0
178,56,54,71,59,66,67,59,63,71,65,54,10,0,1,0,0
181,49,65,58,42,51,56,60,48,62,54,55,12,0,0,1,0
177,62,42,78,62,61,68,57,63,70,59,52,11,0,1,0,0
173,55,44,72,59,60,61,50,56,67,55,49,8,0,1,0,0
169,56,66,70,55,61,64,62,57,73,64,60,10,0,0,1,0
187,42,67,45,32,46,43,80,42,42,58,52,13,0,0,1,0
177,49,61,75,40,55,62,62,47,70,57,53,11,0,0,1,0
189,58,27,50,67,52,63,76,52,54,69,58,12,1,0,0,0
181,50,30,71,53,58,72,44,62,70,51,49,10,0,1,0,0
170,41,55,76,27,49,60,56,46,68,45,47,9,0,0,1,0
183,22,16,28,18,25,27,29,25,50,44,29,60,0,0,0,1
172,54,60,83,50,59,70,64,64,80,66,52,11,0,0,1,0
181,18,15,28,18,25,27,29,19,46,38,25,59,0,0,0,1
197,11,12,28,18,25,27,29,14,34,39,20,51,0,0,0,1
182,51,66,41,43,66,66,68,59,54,58,61,11,0,1,0,0
185,51,19,62,58,40,51,60,39,57,62,41,8,1,0,0,0
181,48,63,71,36,56,63,68,52,71,59,52,11,0,0,1,0
175,43,43,65,41,51,54,60,46,64,56,44,10,0,1,0,0
170,49,53,69,58,59,63,58,60,69,60,54,8,0,1,0,0
190,36,60,64,32,34,59,70,38,62,55,45,11,0,0,1,0
185,63,34,79,68,66,69,56,67,70,64,53,12,1,0,0,0
190,11,16,28,18,25,27,29,14,48,48,34,73,0,0,0,1
177,50,38,74,54,59,63,45,56,69,52,48,10,0,1,0,0
193,72,77,66,75,75,75,84,71,67,81,74,9,0,1,0,0
183,51,67,72,54,60,63,75,55,70,68,59,12,0,1,0,0
179,46,54,67,40,48,51,71,43,65,60,45,10,0,0,1,0
184,17,12,28,18,25,27,29,19,38,43,34,58,0,0,0,1
170,60,31,72,65,62,72,53,62,72,55,54,10,1,0,0,0
174,51,29,64,55,54,58,49,51,61,50,46,10,1,0,0,0
185,45,67,70,36,44,57,79,43,65,63,53,11,0,0,1,0
171,42,50,60,38,52,53,51,49,60,47,48,12,0,1,0,0
187,17,12,28,18,25,27,29,17,50,43,33,61,0,0,0,1
